art,gbif_id,datum,lat,lon,unsicherheit_m,ort
pfifferling,5897006517,2025-08-01,53.15382,10.42026,250.0,"Melbeck, Wald zwischen B4 und L233 bzw. Forellenbachtal"
pfifferling,5829250340,2025-09-16,53.25539,10.31007,16.0,LG LSG Lüneburger Heide
pfifferling,4890453779,2024-01-01,53.15152,9.88917,3.0,LG VSG Lüneburger Heide
pfifferling,4901438318,2024-06-22,51.54188,9.6563,,
pfifferling,4901815930,2024-06-22,53.16575,9.96115,8.0,
pfifferling,4931090820,2024-06-22,53.16569,9.96111,3.0,LG VSG Lüneburger Heide
pfifferling,4910667325,2024-07-18,52.2357,10.78067,,
pfifferling,4910993243,2024-07-18,53.16601,9.96113,15.0,
pfifferling,4921487596,2024-07-31,51.56777,10.08583,684.0,
pfifferling,4931237620,2024-07-16,53.15954,9.96374,3.0,LG VSG Lüneburger Heide
pfifferling,4931456217,2024-07-12,53.25615,10.80994,278.0,LG Bleckede
pfifferling,4931643050,2024-07-13,53.10197,9.83283,,HK Schneverdingen Pietzmoor
pfifferling,4932725223,2024-07-05,53.14,10.22,,Oldendorfer Totenstatt
pfifferling,4933609940,2024-07-17,52.25259,9.48239,4.0,NSG Köllnischfeld
pfifferling,4935276065,2024-07-13,53.17725,9.95506,5.0,LG VSG Lüneburger Heide
pfifferling,5017585632,2024-07-31,53.37348,11.62351,250.0,TK25 Blatt 2635/2 - Neustadt-Glewe / Brenz / Blievenstorf
pfifferling,5026751244,2024-07-03,52.61153,10.02065,25.0,TK25 Blatt 3326/3 - Aller / Celle
pfifferling,4922002710,2024-08-04,51.84121,10.64497,7.0,
pfifferling,4934607616,2024-08-21,51.80138,9.66336,,LSG Solling
pfifferling,5016346022,2024-08-17,52.61337,10.01596,250.0,Wald Alter Kanal Celle
pfifferling,5027188814,2024-08-04,52.13075,9.62505,250.0,Osterwald
pfifferling,4956212186,2024-09-26,52.53674,9.85089,29.0,H Hannover (Region)
pfifferling,4957960324,2024-09-29,52.58962,10.8275,3.0,GF Gifhorn (Landkreis)
pfifferling,5023031840,2024-09-01,51.75057,9.82375,250.0,Höhenzug Ahlsburg
pfifferling,4957137675,2024-10-02,52.8107,10.16618,6.0,Heiden und Magerrasen in der Südheide - N2000
pfifferling,4985463200,2024-10-03,53.24308,10.70973,14.0,LG Lüneburg (Landkreis)
pfifferling,5013408380,2024-10-12,51.83695,10.39942,250.0,Brandkopf mit Schalker Teich
pfifferling,5025566366,2024-10-12,52.53689,9.70311,250.0,Henjeskamp
pfifferling,5076811869,2024-10-02,53.01642,9.2577,4.0,
pfifferling,4989637413,2024-11-26,53.17841,9.87128,3.0,LG VSG Lüneburger Heide
pfifferling,5026383881,2024-12-31,52.46332,9.86434,250.0,Lohner Wald
pfifferling,5076793213,2024-12-25,52.44368,10.45651,1112.0,
pfifferling,4409525228,2023-07-28,53.15576,9.96396,,LG VSG Lüneburger Heide
pfifferling,4410058394,2023-07-28,52.18915,10.83823,28.0,LSG Elm
pfifferling,5020370822,2023-07-26,53.15382,10.42026,250.0,"Melbeck, Wald zwischen B4 und L233 bzw. Forellenbachtal"
pfifferling,5027801576,2023-07-30,53.19251,10.42561,250.0,Deutsch Evern - Friedhof
pfifferling,5076749987,2023-07-25,53.43961,9.92797,79.0,
pfifferling,4177153084,2023-08-02,52.26826,10.5518,157.0,
pfifferling,4399997854,2023-08-13,51.63375,10.0275,227.0,
pfifferling,4405479864,2023-08-27,53.22241,10.70264,330.0,
pfifferling,4409024505,2023-08-06,52.09,9.9,,HI Diekholzen (Kern)
pfifferling,4409892691,2023-08-03,53.07758,10.20144,,Gewässersystem der Luhe und unteren Neetze - N2000
pfifferling,4409920902,2023-08-31,53.25612,10.8098,550.0,LG Bleckede
pfifferling,4410098661,2023-08-02,53.45953,9.87661,5.0,HH Hamburg (Kreisfreie Stadt)
pfifferling,4410139690,2023-08-25,53.27403,10.71368,7.0,LG Bleckede
pfifferling,4410525180,2023-08-05,52.89547,10.09184,7.0,LSG Südheide im Landkreis Celle
pfifferling,4410526365,2023-08-19,52.06516,10.00283,7.0,HI LSG Bad Salzdetfurth
pfifferling,4410666317,2023-08-19,53.14743,9.85797,8.0,LG VSG Lüneburger Heide
pfifferling,4410738779,2023-08-19,53.14746,9.85812,5.0,LG VSG Lüneburger Heide
pfifferling,4410892164,2023-08-31,53.22,10.49,1000.0,LG LSG Lüneburger Heide
pfifferling,4458780502,2023-08-30,51.73304,9.60844,6373.0,
pfifferling,4606580548,2023-08-07,53.25618,10.43531,150.0,
pfifferling,4606805922,2023-08-04,53.22241,10.70264,330.0,
pfifferling,4888758368,2023-08-08,51.76887,9.02821,,HX Höxter (Kreis)
pfifferling,5012858298,2023-08-25,52.26443,11.12395,250.0,Bartenslebener Forst
pfifferling,5019877004,2023-08-07,53.19414,10.41096,250.0,"Melbeck, östlich B 4"
pfifferling,5023536146,2023-08-05,53.2341,10.4328,250.0,"Lüneburg, Waldfriedhof"
pfifferling,5076711981,2023-08-30,53.14752,11.56966,2900.0,
pfifferling,5076758982,2023-08-16,52.8436,9.34534,4.0,
pfifferling,5171475477,2023-08-27,51.65556,10.64416,,Bergwiesen und Wolfsbachtal bei Hohegeiß - N2000
pfifferling,4430455227,2023-09-07,53.16806,10.9889,3679.0,
pfifferling,4597260430,2023-09-22,52.13332,9.35121,,
pfifferling,4854975622,2023-09-16,51.72338,10.61619,4.0,
pfifferling,4855280748,2023-09-06,51.682,9.49516,28.0,
pfifferling,4887090678,2023-09-30,53.27456,10.96204,739.0,Niedersächsische Mittelelbe - N2000
pfifferling,4889956615,2023-09-12,52.25973,9.49409,4.0,LSG Norddeister
pfifferling,5012515223,2023-09-25,53.21744,10.54628,250.0,Barendorf - Forst Birken
pfifferling,5013521543,2023-09-24,53.40372,11.40753,250.0,Waldgebiet östl. Jasnitz
pfifferling,5020367375,2023-09-22,52.12361,9.37388,250.0,TK25 Blatt 3822/3 - Weser / Hameln
pfifferling,5020929933,2023-09-10,53.42038,11.35265,250.0,Waldgebiet bei Kraak
pfifferling,5021507782,2023-09-05,51.73724,11.09671,250.0,Silgenberg
pfifferling,5021941140,2023-09-10,52.46332,9.86434,250.0,Lohner Wald
pfifferling,4431029991,2023-10-14,51.65173,11.20321,26164.0,
pfifferling,4436212605,2023-10-24,52.93272,9.302,5.0,
pfifferling,4438732121,2023-10-21,53.29097,9.70906,25908.0,
pfifferling,4438866279,2023-10-22,52.50173,10.70447,26036.0,
pfifferling,4460138721,2023-10-15,53.24517,10.71218,5.0,LG Lüneburg (Landkreis)
pfifferling,4460854131,2023-10-08,53.17456,10.99795,33.0,Drawehn - N2000
pfifferling,4880338834,2023-10-18,52.01053,9.65103,24.0,HI Duinger Teiche
pfifferling,4881474814,2023-10-15,51.97607,9.68113,16.0,NSG Duinger Wald
pfifferling,4885680336,2023-10-29,53.12627,9.89922,28.0,LG VSG Lüneburger Heide
pfifferling,4886186304,2023-10-18,52.01056,9.65083,8.0,HI Duinger Teiche
pfifferling,4886597782,2023-10-22,51.53174,9.69086,23.0,GÖ Göttingen (Landkreis)
pfifferling,4890616582,2023-10-29,53.1548,9.95966,7.0,LG VSG Lüneburger Heide
pfifferling,4890932863,2023-10-15,51.97592,9.68094,16.0,NSG Duinger Wald
pfifferling,5014344377,2023-10-30,53.15653,9.944,250.0,Waldgebiete westl. Wilsede
pfifferling,5015369388,2023-10-29,52.59336,10.83988,25.0,TK25 Blatt 3431/1 - Tülau / Voitze
pfifferling,5017624945,2023-10-29,53.19414,10.41096,250.0,"Melbeck, östlich B 4"
pfifferling,5017961041,2023-10-11,53.15783,10.55401,250.0,Solchstorf SW - UE
pfifferling,5023197295,2023-10-21,52.53689,9.70311,250.0,Henjeskamp
pfifferling,5026159660,2023-10-08,53.45808,11.24365,250.0,Viezer Heide (TÜP) und umgebender Wald
pfifferling,5076758216,2023-10-30,52.65836,11.10026,3299.0,
pfifferling,4460657706,2023-11-26,51.75228,9.60553,,LSG Solling
pfifferling,4855504674,2023-11-11,51.62718,10.62221,48.0,
pfifferling,5076831571,2023-11-15,52.93895,10.16,,
pfifferling,4885467229,2023-12-28,52.07715,9.93063,,HI VSG Hildesheimer Wald
pfifferling,4887728198,2023-12-09,51.98279,9.67892,24.0,HI Hildesheim (Landkreis)
pfifferling,4890476057,2023-12-28,52.07718,9.93065,,HI VSG Hildesheimer Wald
pfifferling,3995499503,2022-09-23,53.24375,10.81871,14.0,LG LSG Lüneburger Heide
pfifferling,5016590940,2022-09-25,52.54154,9.83,250.0,Sprillgehege
pfifferling,3732295356,2021-07-01,53.17472,9.95788,7.0,LG VSG Lüneburger Heide
pfifferling,3997316619,2021-09-03,51.74111,10.37,,Osterode am Harz (ehem. Landkreis)
pfifferling,5012855189,2021-09-03,52.17211,9.4075,250.0,Süntel: Süd
pfifferling,5025759886,2021-09-19,52.52357,9.8738,250.0,TK25 Blatt 3425/3 - Burgwedel / Kleinburgwedel
pfifferling,5020658579,2021-10-16,52.77644,10.26827,250.0,"Aschauteiche, nördlich"
pfifferling,5026171122,2020-06-07,53.18012,9.95155,250.0,Lüneburger Heide (allgemein)
pfifferling,5028046690,2020-06-07,53.18012,9.95155,250.0,Lüneburger Heide (allgemein)
pfifferling,5014161249,2020-07-06,53.45808,11.24365,250.0,Viezer Heide (TÜP) und umgebender Wald
pfifferling,5020449896,2020-07-17,51.75057,9.82375,250.0,Höhenzug Ahlsburg
pfifferling,4058360153,2020-10-25,53.2746,10.71881,,LG Lüneburg (Landkreis)
pfifferling,5024995381,2020-10-25,53.27459,10.71881,25.0,TK25 Blatt 2730/1 - Elbe / Bleckede / Breetze
pfifferling,2423177647,2019-09-16,51.84672,10.44084,314.0,
pfifferling,2641590324,2017-06-27,52.76503,9.99071,,
pfifferling,1668878109,2017-09-30,52.20024,10.75394,30.0,
pfifferling,5013029650,2017-09-10,52.44976,9.14762,250.0,Klosterwald Loccum
pfifferling,5017460923,2017-09-07,52.98968,11.34459,250.0,Wendland: Nemitzer Heide
pfifferling,5019627433,2017-09-16,53.47528,9.15234,250.0,Wald am Vorwerk bei Bremervörde
pfifferling,5020177079,2017-09-30,53.07856,9.5521,250.0,Trochel zwischen Hemslingen und Brockel
pfifferling,5023379391,2017-09-09,52.43079,9.23152,250.0,Wald bei Bad Rehburg
pfifferling,5023612472,2017-09-11,52.98968,11.34459,250.0,Wendland: Nemitzer Heide
pfifferling,3996572662,2017-10-24,51.82461,9.54155,100.0,HOL Solling-Vogler NP
pfifferling,5027267066,2017-10-21,52.82284,11.50738,250.0,"Heiligenfelde, Mühlenberg und Kiesgrube"
pfifferling,2988908807,2016-09-23,52.3756,9.74028,,"Schneverdingen-Ehrhorn, NWR Bullenberge - 08ÜK_F"
pfifferling,5026534736,2016-10-23,51.82944,9.90375,250.0,Waldgebiet am Aussichtsturm Altendorfer Berg
pfifferling,5013953955,2015-08-07,53.09743,10.85215,250.0,Breeser Grund / Göhrde
pfifferling,5027262112,2015-08-21,52.67355,9.8738,250.0,TK25 Blatt 3325/1 - Aller / Winsen (West) / Hornbostel
pfifferling,5021281393,2015-09-17,52.98968,11.34459,250.0,Wendland: Nemitzer Heide
pfifferling,5022103831,2015-09-15,52.96829,10.47546,250.0,Bohlsen Steinbecktal
pfifferling,5027329851,2015-10-10,53.32457,11.54526,250.0,Waldgebiet westl. LWL-Grabower Heide
birkenpilz,5897009704,2025-08-01,53.15382,10.42026,250.0,"Melbeck, Wald zwischen B4 und L233 bzw. Forellenbachtal"
birkenpilz,5830500176,2025-09-22,51.63949,11.08584,4.0,
birkenpilz,5836702734,2025-09-17,51.94869,10.51638,250.0,Krähenholz bei Goslar
birkenpilz,5837086305,2025-09-26,52.53689,9.70311,250.0,Henjeskamp
birkenpilz,5840313440,2025-10-04,52.21576,9.5278,7.0,
birkenpilz,5844797465,2025-10-03,52.77644,10.26827,250.0,"Aschauteiche, nördlich"
birkenpilz,5844813772,2025-10-05,52.53001,10.23067,250.0,NSG Bohlenbruch
birkenpilz,5867962848,2025-10-20,53.11523,9.37168,11.0,
birkenpilz,5871904538,2025-10-24,52.97351,9.54051,250.0,TK25 Blatt 3023/1 - Lüneburger Heide / Visselhövede (West)
birkenpilz,5871912387,2025-10-14,51.78271,11.96156,250.0,Elsdorfer Sandkiete
birkenpilz,5871914487,2025-10-01,52.19566,9.30356,250.0,Hohenstein/Süntel
birkenpilz,5871917088,2025-10-21,52.90248,9.55038,250.0,Grundloses Moor und Grundloser See bei Walsrode
birkenpilz,5888994429,2025-10-03,52.00149,9.65973,250.0,Bruchsee: Wallensen-Duingen
birkenpilz,5889002263,2025-10-01,52.22886,9.03917,250.0,Besucherbergwerkwerk Kleinenbremen
birkenpilz,5889002264,2025-10-20,52.92352,9.4572,250.0,TK25 Blatt 3022/4 - Groß Heins / Idsingen / Lehrden
birkenpilz,5889367278,2025-10-31,52.50463,11.44321,,
birkenpilz,5892260354,2025-10-22,52.90248,9.55038,250.0,Grundloses Moor und Grundloser See bei Walsrode
birkenpilz,6137486166,2025-10-22,53.18064,9.86856,250.0,Haus Ehrhorn & Umgebung
birkenpilz,6353081484,2025-10-07,51.85728,10.62764,,
birkenpilz,5888992413,2025-11-02,52.53001,10.23067,250.0,NSG Bohlenbruch
birkenpilz,5890315273,2025-11-02,51.68726,10.30802,,
birkenpilz,5890401529,2025-11-02,51.68726,10.30808,,
birkenpilz,5890409389,2025-11-02,51.68727,10.30797,,
birkenpilz,5892268999,2025-11-09,52.53001,10.23067,250.0,NSG Bohlenbruch
birkenpilz,5014425328,2024-09-23,52.21577,9.52683,250.0,Steinbruch Springe
birkenpilz,5015653146,2024-09-27,52.04969,10.48556,25.0,TK25 Blatt 3928/2 - Flachstöckheim / Groß Flöthe
birkenpilz,5020332791,2024-09-21,52.53689,9.70311,250.0,Henjeskamp
birkenpilz,5023110146,2024-09-29,52.46332,9.86434,250.0,Lohner Wald
birkenpilz,5023331209,2024-09-29,52.46462,9.93061,250.0,Oldhorster Moor
birkenpilz,5027638707,2024-09-29,53.06427,10.59382,250.0,Klein Bünstorfer Heide - UE
birkenpilz,6320349629,2024-09-28,51.71735,11.08119,531.0,
birkenpilz,4974065790,2024-10-12,52.26209,11.12025,8.0,
birkenpilz,4974068802,2024-10-15,51.5017,10.31365,1414.0,
birkenpilz,4986515616,2024-10-03,53.24233,10.7082,3.0,LG Lüneburg (Landkreis)
birkenpilz,5013800185,2024-10-20,52.43281,9.60123,250.0,Stadtpark Garbsen
birkenpilz,5015233813,2024-10-12,52.53689,9.70311,250.0,Henjeskamp
birkenpilz,5020737452,2024-10-12,53.45351,9.6829,250.0,Buxtehude - Estetal
birkenpilz,5022509965,2024-10-19,53.45351,9.6829,250.0,Buxtehude - Estetal
birkenpilz,5023712786,2024-10-17,52.4977,9.34668,250.0,Steinhuder Meer Nordufer bei der Alten Moorhütte
birkenpilz,5023776957,2024-10-11,52.60226,10.10017,250.0,Altenceller Feld - Brache und Aufforstungen
birkenpilz,5026085820,2024-10-03,52.45721,9.27564,250.0,Meerbruchswiesen
birkenpilz,5026880799,2024-10-05,52.53689,9.70311,250.0,Henjeskamp
birkenpilz,4165343687,2023-07-20,52.33533,9.78962,699.0,
birkenpilz,4506378029,2023-08-02,51.5137,10.18368,33.0,
birkenpilz,5013567276,2023-08-18,53.15382,10.42026,250.0,"Melbeck, Wald zwischen B4 und L233 bzw. Forellenbachtal"
birkenpilz,5020523769,2023-08-05,53.2341,10.4328,250.0,"Lüneburg, Waldfriedhof"
birkenpilz,4417055549,2023-09-25,53.20063,9.24783,1185.0,
birkenpilz,4438643991,2023-09-16,51.72391,10.61672,6.0,
birkenpilz,4438778016,2023-09-16,51.73298,10.61855,898.0,
birkenpilz,4925827085,2023-09-30,53.19564,9.15231,4.0,
birkenpilz,5015150787,2023-09-02,52.58205,10.16867,250.0,Bockelskamp - Teiche
birkenpilz,5019560266,2023-09-27,52.59049,10.07851,250.0,Westercelle Süd bis Bennebostel
birkenpilz,5024856172,2023-09-27,52.57451,10.08776,250.0,Bennebosteler Wald
birkenpilz,5025416812,2023-09-10,52.46332,9.86434,250.0,Lohner Wald
birkenpilz,4424436989,2023-10-03,52.27247,10.44992,20.0,
birkenpilz,4436203235,2023-10-14,51.7449,10.74016,171.0,
birkenpilz,4436443511,2023-10-24,52.93231,9.29636,5.0,
birkenpilz,4507814228,2023-10-21,52.95341,10.5537,50.0,
birkenpilz,4525054357,2023-10-15,52.50375,10.69901,43.0,
birkenpilz,4607429551,2023-10-14,53.26462,10.49163,15.0,
birkenpilz,4891812795,2023-10-21,53.23721,9.6305,25908.0,
birkenpilz,4891814667,2023-10-21,53.355,9.71943,25908.0,
birkenpilz,5013218309,2023-10-30,52.52992,10.18615,250.0,Fuhsefelder - Wathlingen-Bröckel
birkenpilz,5014397360,2023-10-28,53.15017,9.82332,250.0,Camp Reinsehlen
birkenpilz,5014473123,2023-10-28,53.11587,9.83294,250.0,Heideflächen östlich Schneverdingen
birkenpilz,5016837407,2023-10-19,52.44976,9.14762,250.0,Klosterwald Loccum
birkenpilz,5019668717,2023-10-08,52.46462,9.93061,250.0,Oldhorster Moor
birkenpilz,5022090917,2023-10-07,52.53689,9.70311,250.0,Henjeskamp
birkenpilz,5023288411,2023-10-21,52.53689,9.70311,250.0,Henjeskamp
birkenpilz,5023667489,2023-10-26,52.34125,10.70637,25.0,TK25 Blatt 3630/3 - Lehre
birkenpilz,5024561010,2023-10-03,52.71352,9.81388,250.0,Meißendorfer Teiche
birkenpilz,6274193623,2023-10-01,52.46318,10.81193,,
birkenpilz,4516749593,2023-11-04,51.6106,11.28445,26164.0,
birkenpilz,5014762821,2023-11-04,52.44976,9.14762,250.0,Klosterwald Loccum
birkenpilz,5024074365,2023-11-04,52.59049,10.07851,250.0,Westercelle Süd bis Bennebostel
birkenpilz,5014841124,2022-09-15,53.16673,10.00609,250.0,Döhler Fuhren
birkenpilz,5016775078,2022-09-20,52.54154,9.83,250.0,Sprillgehege
birkenpilz,5026334427,2022-09-14,52.83888,10.27422,250.0,Unterlüß / Süll
birkenpilz,5027582979,2022-09-25,51.92364,9.79049,250.0,TK25 Blatt 4024/4 - Delligsen / Kaierde
birkenpilz,3925103118,2022-10-07,52.26224,10.58847,27.0,
birkenpilz,3925124994,2022-10-04,52.70218,10.25824,,
birkenpilz,3925389516,2022-10-09,52.22257,10.58966,,
birkenpilz,4076290179,2022-10-03,51.51368,10.18407,4.0,
birkenpilz,5021152109,2022-10-02,52.60226,10.10017,250.0,Altenceller Feld - Brache und Aufforstungen
birkenpilz,5022677060,2022-10-15,52.00149,9.65973,250.0,Bruchsee: Wallensen-Duingen
birkenpilz,5023133861,2022-10-16,52.44126,10.47014,250.0,NSG Viehmoor (Leiferde)
birkenpilz,5024804958,2022-10-11,52.44126,10.47014,250.0,NSG Viehmoor (Leiferde)
birkenpilz,5026515855,2022-10-05,53.32055,10.29247,250.0,"Radbruch, Froschteiche"
birkenpilz,5027729927,2022-10-09,51.81164,10.35792,250.0,Hausherzberger Teiche
birkenpilz,6195287471,2022-10-31,52.10861,11.27909,74.0,
birkenpilz,5013910894,2022-11-06,52.27016,11.05052,250.0,Lappwald bei Walbeck
birkenpilz,3343783676,2021-08-15,52.09362,10.34327,9.0,
birkenpilz,5012636711,2021-08-31,53.2341,10.4328,250.0,"Lüneburg, Waldfriedhof"
birkenpilz,5018180623,2021-08-30,52.53804,10.24386,250.0,Paulmannshavekost - NABU-Fläche
birkenpilz,3384502441,2021-09-26,52.27243,10.45028,20.0,
birkenpilz,5017350448,2021-09-23,52.44126,10.47014,250.0,NSG Viehmoor (Leiferde)
birkenpilz,5017374412,2021-09-01,51.74805,10.57467,25.0,TK25 Blatt 4229/3 - Harz / St. Andreasberg
birkenpilz,5021229712,2021-09-07,52.87115,10.0856,250.0,Wietzer Berg
birkenpilz,5023674916,2021-09-03,53.16782,9.94567,250.0,Wilseder Berg u. umgebende Heideflächen
birkenpilz,5025523666,2021-09-28,52.44647,9.7343,250.0,Langenhagen Friedhof Karl-Kellner-Straße
birkenpilz,5026872967,2021-09-04,52.49511,9.38095,250.0,Steinhuder Meer (Ostufer)
birkenpilz,5014189886,2021-10-03,51.92456,10.49447,250.0,Okerniederung südl. B6n
birkenpilz,5026481401,2021-10-09,52.53804,10.24386,250.0,Paulmannshavekost - NABU-Fläche
birkenpilz,5027275497,2021-10-16,52.77644,10.26827,250.0,"Aschauteiche, nördlich"
birkenpilz,5021793207,2021-11-06,52.29189,9.46026,250.0,Deister Nordostseite
birkenpilz,2864591947,2020-09-13,51.83946,10.57962,19.0,
birkenpilz,2901578774,2020-09-09,51.61752,11.22847,26164.0,
birkenpilz,4904140380,2020-09-13,51.83935,10.10896,122.0,
birkenpilz,4935900289,2020-09-28,52.42843,9.86448,19.0,
birkenpilz,4936415146,2020-09-28,52.42902,9.86184,1525.0,
birkenpilz,5012880690,2020-09-12,51.66563,11.17164,250.0,4. Hammer
birkenpilz,5017868335,2020-09-14,51.67549,10.95922,250.0,Krugberg Allrode
birkenpilz,5022149426,2020-09-10,51.56012,9.90161,250.0,Reinhausen (Gleichen)
birkenpilz,5022632469,2020-09-19,52.44976,9.14762,250.0,Klosterwald Loccum
birkenpilz,5028205230,2020-09-12,52.58205,10.16867,250.0,Bockelskamp - Teiche
birkenpilz,2963823980,2020-10-25,51.93008,10.50357,198.0,
birkenpilz,2984557502,2020-10-25,51.93185,10.50696,10.0,
birkenpilz,5015097176,2020-10-07,53.24686,10.71165,25.0,TK25 Blatt 2730/3 - Ostheide / Ellringen / Dahlem
birkenpilz,5020652588,2020-10-17,52.71352,9.81388,250.0,Meißendorfer Teiche
birkenpilz,5024049427,2020-10-03,53.27083,10.68556,25.0,TK25 Blatt 2730/1 - Elbe / Bleckede / Breetze
birkenpilz,5025023886,2020-10-06,53.27588,10.70398,25.0,TK25 Blatt 2730/1 - Elbe / Bleckede / Breetze
birkenpilz,2988452575,2020-11-21,52.07284,10.35811,174.0,
birkenpilz,5013795595,2020-11-10,53.42677,10.63778,25.0,Kiesgrube südöstlich Zweedorf
birkenpilz,5028189775,2020-11-03,53.21701,10.87965,25.0,TK25 Blatt 2731/3 - Elbe / Neu Darchau / Walmsburg
birkenpilz,5027909665,2019-08-25,52.77644,10.26827,250.0,"Aschauteiche, nördlich"
birkenpilz,2423175267,2019-09-16,51.80535,10.44764,125.0,
birkenpilz,5021690258,2019-09-22,52.77644,10.26827,250.0,"Aschauteiche, nördlich"
birkenpilz,5027280758,2019-09-24,51.95209,10.53349,250.0,Vienenburger Kiesteiche b. Goslar
birkenpilz,2429361993,2019-10-03,52.72045,10.47076,12.0,
birkenpilz,2444986025,2019-10-18,52.32509,9.96537,66.0,
birkenpilz,5016801817,2019-10-28,51.5237,11.95683,250.0,TK25 Blatt 4437/4 - Halle (Saale)-Nord
birkenpilz,5026587021,2019-10-27,51.81221,9.64423,250.0,MTB 4123/4/4 Waldgebiet Solling
birkenpilz,5028330478,2019-10-19,52.58205,10.16867,250.0,Bockelskamp - Teiche
birkenpilz,5028413088,2019-10-22,51.78487,9.90608,250.0,TK25 Blatt 4124/2 - Eimen / Wenzen
birkenpilz,5018977765,2018-09-30,52.26251,9.19985,250.0,Obernkirchener Steinbruch
birkenpilz,5023661145,2018-09-09,52.49511,9.38095,250.0,Steinhuder Meer (Ostufer)
birkenpilz,5022250984,2018-10-27,52.58205,10.16867,250.0,Bockelskamp - Teiche
birkenpilz,5027223903,2018-10-13,52.77644,10.26827,250.0,"Aschauteiche, nördlich"
birkenpilz,5024823416,2017-07-30,52.98651,10.59215,250.0,Uelzen Haspelbiotop am O-See
birkenpilz,5015125692,2017-08-27,53.19069,10.02614,250.0,Sudermühlenhof und Heide
birkenpilz,2563561287,2017-09-08,51.80185,10.45696,244.0,
birkenpilz,5015575087,2017-09-17,53.46108,9.24431,250.0,Stüh bei Bremervörde
birkenpilz,5016691608,2017-09-16,53.47528,9.15234,250.0,Wald am Vorwerk bei Bremervörde
birkenpilz,5018528883,2017-09-05,51.59136,10.42285,25.0,TK25 Blatt 4428/2 - Eichsfeld / Bockelnhagen
birkenpilz,5019129201,2017-09-21,52.99113,10.29762,250.0,Ellerndorfer Wacholderheide - UE
