id,lat,lon,ph,cec,sand,clay,silt,humus,stickstoff
F52.462_9.86,52.462,9.86,5.7,20.97,46.67,26.23,27.1,41.7,3.24
F52.059_10.157,52.059,10.157,5.47,20.57,20.7,32.03,47.3,41.37,3.36
F52.354_9.728,52.354,9.728,5.77,20.4,52.1,23.93,23.97,38.13,3.46
F52.268_10.603,52.268,10.603,5.2,23.53,36.63,23.2,40.17,46.3,4.14
F53.328_11.488,53.328,11.488,5.57,20.7,70.0,7.9,22.07,69.5,4.29
F53.48_10.51,53.48,10.51,5.27,19.03,54.2,20.2,25.6,62.7,2.93
F52.609_10.029,52.609,10.029,5.1,18.07,70.67,12.03,17.3,62.87,2.79
F53.323_10.909,53.323,10.909,6.0,21.23,63.53,14.3,22.2,48.4,3.6
F52.354_9.781,52.354,9.781,5.2,19.47,29.93,22.27,47.87,44.27,3.66
F51.871_11.375,51.871,11.375,5.9,23.93,19.03,29.6,51.37,52.87,5.12
F52.495_10.03,52.495,10.03,5.63,18.27,55.87,19.0,25.13,36.2,2.97
F53.091_9.422,53.091,9.422,5.23,17.8,61.13,14.57,24.27,46.73,2.94
F51.674_10.251,51.674,10.251,5.23,21.83,28.67,28.33,43.0,46.27,3.07
F53.245_10.712,53.245,10.712,5.37,17.63,56.6,14.0,29.4,58.6,3.36
F52.379_9.774,52.379,9.774,5.33,19.27,51.67,18.87,29.4,52.27,3.39
F51.804_9.646,51.804,9.646,4.77,21.97,20.57,26.53,52.9,62.87,3.73
F53.256_10.435,53.256,10.435,5.97,21.8,71.6,10.07,18.37,45.53,3.88
F52.026_10.47,52.026,10.47,5.63,23.03,25.1,26.97,47.9,43.7,3.78
F52.231_10.516,52.231,10.516,6.07,23.53,34.1,27.63,38.3,39.53,5.9
F51.552_9.161,51.552,9.161,6.57,22.13,30.67,27.07,42.27,29.63,3.0
F53.191_10.026,53.191,10.026,5.47,20.4,72.1,9.5,18.4,56.67,4.25
F51.812_10.358,51.812,10.358,4.87,29.33,22.87,26.23,50.9,103.83,5.22
F52.324_10.443,52.324,10.443,5.67,22.1,52.1,20.3,27.6,47.03,3.91
F52.276_10.413,52.276,10.413,6.47,22.43,35.13,25.53,39.33,35.77,3.58
F53.217_10.546,53.217,10.546,5.3,19.03,59.57,15.87,24.57,48.6,3.11
F53.132_10.112,53.132,10.112,5.23,21.7,69.2,8.1,22.7,50.73,3.75
F53.367_11.492,53.367,11.492,5.8,23.0,79.4,7.8,12.83,52.37,3.77
F52.054_10.014,52.054,10.014,5.33,19.77,19.13,26.33,54.53,39.27,2.74
F52.07_10.201,52.07,10.201,5.67,18.83,16.87,30.43,52.7,42.87,3.64
F53.152_9.889,53.152,9.889,5.03,20.27,71.53,10.1,18.33,65.43,3.61
F52.301_9.528,52.301,9.528,6.53,20.8,23.67,24.4,51.93,38.37,3.08
F53.147_10.949,53.147,10.949,5.6,20.93,57.43,15.37,27.2,38.07,3.43
F53.027_11.15,53.027,11.15,6.23,24.93,68.83,11.63,19.6,35.63,4.04
F52.149_10.939,52.149,10.939,5.27,21.57,18.8,30.57,50.63,48.83,3.11
F53.217_10.88,53.217,10.88,5.9,21.73,59.77,12.53,27.77,46.33,3.57
F52.847_11.73,52.847,11.73,4.9,23.93,61.83,13.6,24.57,50.17,3.78
F51.57_10.072,51.57,10.072,5.17,18.43,21.33,10.2,68.47,46.03,3.02
F52.188_9.606,52.188,9.606,5.2,20.67,21.47,26.3,52.23,40.23,2.94
F53.179_9.958,53.179,9.958,5.47,19.3,49.23,14.2,36.53,48.37,4.02
F52.065_10.001,52.065,10.001,5.47,19.73,22.43,33.8,43.73,46.73,3.85
F52.601_10.964,52.601,10.964,5.63,23.53,64.2,12.1,23.77,52.93,4.97
F51.773_9.553,51.773,9.553,4.67,27.0,18.23,28.17,53.6,88.7,4.51
F51.663_11.133,51.663,11.133,5.4,22.47,19.4,34.77,45.83,39.53,3.19
F52.223_10.595,52.223,10.595,6.57,24.8,31.77,20.97,47.3,37.03,4.28
F53.107_10.359,53.107,10.359,4.97,18.13,59.9,14.0,26.1,59.9,2.68
F52.443_9.199,52.443,9.199,5.43,20.23,33.67,21.5,44.87,44.3,3.12
F53.147_9.803,53.147,9.803,5.43,21.67,52.73,11.63,35.6,62.97,3.52
F53.016_11.568,53.016,11.568,6.0,22.27,75.1,9.93,14.97,42.33,3.9
F52.393_9.782,52.393,9.782,5.37,20.07,45.53,25.97,28.53,52.87,3.97
F52.364_9.788,52.364,9.788,5.37,18.97,44.43,21.83,33.77,47.37,3.6
F52.233_11.336,52.233,11.336,6.67,22.3,51.07,18.83,30.1,34.17,3.65
F53.127_9.798,53.127,9.798,5.03,18.73,45.9,14.87,39.2,61.77,3.68
F52.099_11.214,52.099,11.214,5.13,26.1,27.07,23.2,49.73,49.67,3.87
F52.912_9.064,52.912,9.064,5.33,19.67,55.93,13.63,30.43,61.23,4.08
F52.253_10.448,52.253,10.448,6.17,23.33,34.6,23.2,42.27,33.47,3.12
F51.774_9.689,51.774,9.689,5.5,20.33,27.27,28.67,44.07,43.77,3.76
F51.911_10.604,51.911,10.604,6.83,21.97,26.33,33.33,40.37,30.33,2.75
F52.127_9.361,52.127,9.361,5.37,20.87,18.1,30.43,51.43,55.33,3.56
F52.359_9.473,52.359,9.473,6.47,19.93,39.8,22.93,37.23,31.1,3.2
F53.28_10.37,53.28,10.37,5.77,22.83,68.27,11.03,20.67,54.0,3.66
F52.354_9.782,52.354,9.782,5.2,19.47,40.43,23.5,36.1,42.93,3.68
F52.499_10.71,52.499,10.71,4.83,21.43,62.07,12.67,25.27,40.73,3.25
F52.33_11.553,52.33,11.553,4.97,23.1,60.73,12.37,26.93,42.13,3.81
F52.257_9.557,52.257,9.557,5.23,17.7,21.8,28.3,49.87,58.1,3.54
F52.382_9.691,52.382,9.691,5.73,20.6,50.9,20.57,28.47,41.73,3.92
F51.627_10.622,51.627,10.622,5.17,22.77,22.47,32.97,44.63,63.8,3.92
F52.002_9.855,52.002,9.855,6.17,19.53,18.13,28.7,53.2,36.03,3.48
F51.878_10.518,51.878,10.518,4.83,27.17,22.43,27.3,50.27,87.37,4.47
F53.182_9.19,53.182,9.19,5.33,19.27,74.6,7.23,18.17,52.07,2.91
F51.741_10.348,51.741,10.348,4.93,24.63,24.77,27.47,47.77,93.57,5.09
F53.176_9.886,53.176,9.886,5.1,17.53,43.57,16.77,39.67,64.57,3.5
F52.102_9.774,52.102,9.774,5.87,20.17,21.93,22.57,55.5,36.47,3.01
F52.319_10.439,52.319,10.439,6.27,21.67,49.27,21.4,29.33,33.93,3.65
F52.052_10.1,52.052,10.1,5.37,20.67,19.17,30.57,50.23,38.0,3.04
F51.545_9.531,51.545,9.531,5.37,19.93,20.1,23.43,56.5,43.7,3.94
F53.28_11.539,53.28,11.539,5.3,20.37,76.93,7.23,15.8,60.53,3.28
F53.374_10.946,53.374,10.946,5.43,20.77,61.2,13.57,25.23,52.07,3.81
F52.536_10.249,52.536,10.249,5.3,19.03,71.77,9.93,18.3,39.73,3.09
F52.48_9.465,52.48,9.465,5.23,22.37,52.17,20.63,27.2,49.77,3.24
F52.448_10.456,52.448,10.456,4.97,20.17,62.53,16.0,21.43,64.23,3.14
F53.237_9.63,53.237,9.63,5.93,20.83,66.63,9.53,23.83,64.97,4.94
F53.199_9.157,53.199,9.157,5.3,23.03,72.47,7.6,19.93,72.27,3.01
F52.415_10.075,52.415,10.075,6.3,19.3,56.3,18.43,25.2,33.93,3.06
F53.286_10.756,53.286,10.756,6.27,20.63,59.4,17.33,23.27,45.93,3.46
F52.138_9.77,52.138,9.77,6.07,19.9,20.0,25.7,54.3,30.1,3.06
F53.429_10.421,53.429,10.421,5.8,17.5,61.37,14.67,23.93,42.57,2.9
F52.502_10.704,52.502,10.704,4.73,20.5,62.23,12.83,24.97,44.37,3.28
F53.087_9.89,53.087,9.89,5.47,20.5,65.17,10.77,24.13,46.47,3.59
F52.261_10.459,52.261,10.459,5.97,23.37,39.87,23.8,36.33,37.63,3.49
F52.287_9.225,52.287,9.225,5.17,19.4,20.13,30.4,49.47,67.5,3.79
F51.729_10.932,51.729,10.932,5.4,20.8,19.03,26.1,54.87,45.5,3.53
F52.308_10.584,52.308,10.584,5.1,23.03,38.57,27.23,34.17,40.3,3.92
F52.458_10.818,52.458,10.818,5.1,21.77,62.67,14.0,23.33,45.03,3.52
F51.738_11.096,51.738,11.096,5.67,24.87,16.9,28.47,54.63,46.67,4.37
F53.291_9.709,53.291,9.709,5.63,20.57,76.03,7.2,16.77,59.8,3.78
F52.775_9.537,52.775,9.537,5.47,20.67,56.07,15.87,28.1,47.63,3.87
F52.191_9.896,52.191,9.896,5.17,22.5,19.93,25.03,55.07,45.97,3.25
F53.482_10.7,53.482,10.7,5.53,19.57,62.17,15.3,22.57,70.67,2.97
F53.154_10.255,53.154,10.255,5.0,18.47,56.73,13.1,30.13,45.07,2.93
F53.16_10.42,53.16,10.42,5.07,19.77,53.7,13.9,32.4,51.3,3.24
F51.607_9.394,51.607,9.394,5.97,20.9,26.03,29.43,44.57,36.17,3.11
F51.572_10.077,51.572,10.077,5.23,18.7,37.2,18.53,44.27,47.47,3.14
F51.942_9.697,51.942,9.697,4.67,22.83,17.33,26.13,56.5,68.73,4.18
F52.14_9.607,52.14,9.607,4.8,21.23,13.07,30.3,56.63,66.53,3.76
F52.751_9.501,52.751,9.501,6.0,19.83,56.5,16.8,26.7,42.9,3.27
F52.938_9.251,52.938,9.251,5.33,18.23,65.83,14.37,19.77,48.43,3.49
F52.372_9.818,52.372,9.818,5.63,21.07,52.37,19.13,28.5,45.0,4.47
F53.373_11.54,53.373,11.54,5.6,20.03,73.87,7.33,18.77,54.07,3.8
F52.929_9.529,52.929,9.529,5.63,17.33,49.53,13.77,36.7,40.63,4.1
F53.096_10.851,53.096,10.851,5.27,20.93,63.5,14.1,22.43,51.77,3.21
F53.227_10.392,53.227,10.392,5.43,21.53,65.23,12.33,22.47,54.37,3.72
F52.533_10.07,52.533,10.07,6.3,21.83,60.57,19.2,20.23,37.57,3.31
F53.123_11.304,53.123,11.304,5.97,22.17,68.43,12.77,18.77,40.9,3.44
F52.607_11.867,52.607,11.867,6.1,23.17,74.63,12.17,13.17,38.0,4.04
F52.871_11.964,52.871,11.964,5.27,22.27,68.27,12.57,19.17,49.77,4.91
F52.1_11.275,52.1,11.275,6.43,26.07,26.27,25.17,48.57,45.03,4.77
F53.439_9.801,53.439,9.801,5.87,19.53,54.8,10.3,34.9,52.6,3.51
F53.266_10.491,53.266,10.491,5.23,20.03,55.47,13.0,31.53,58.1,3.2
F51.505_11.919,51.505,11.919,5.47,23.8,28.93,21.2,49.87,46.63,4.66
F53.143_9.824,53.143,9.824,5.17,20.13,49.8,13.93,36.2,56.6,3.85
F53.148_10.662,53.148,10.662,5.97,20.23,59.7,13.37,26.93,50.57,3.42
F53.256_10.439,53.256,10.439,5.83,21.43,71.23,10.17,18.6,49.8,3.88
F51.533_10.852,51.533,10.852,5.6,22.97,19.57,26.2,54.2,31.23,3.05
F53.298_9.826,53.298,9.826,5.07,17.9,70.77,10.6,18.63,67.5,3.67
F52.701_10.564,52.701,10.564,5.2,19.67,51.37,17.1,31.5,43.47,3.12
F53.234_10.433,53.234,10.433,5.67,22.93,64.17,13.13,22.67,44.4,3.84
F53.227_10.422,53.227,10.422,5.43,20.93,63.63,13.7,22.67,55.7,4.43
F51.888_10.755,51.888,10.755,6.73,22.33,21.47,27.53,51.0,34.6,3.54
F52.504_10.699,52.504,10.699,4.73,20.2,63.27,13.3,23.4,42.2,3.25
F52.44_9.226,52.44,9.226,5.17,20.73,34.2,23.97,41.83,43.63,3.19
F52.399_10.598,52.399,10.598,5.27,21.87,57.6,17.77,24.6,40.6,3.79
F51.869_10.559,51.869,10.559,5.53,21.6,24.8,26.57,48.63,55.53,3.63
F52.291_9.527,52.291,9.527,6.6,20.8,27.53,25.9,46.53,31.2,3.01
F52.126_10.008,52.126,10.008,5.5,21.33,18.8,25.9,55.33,48.13,3.25
F53.16_9.964,53.16,9.964,5.17,18.87,64.93,12.5,22.5,74.5,3.18
F52.283_9.032,52.283,9.032,5.6,21.57,44.0,16.23,39.73,49.53,3.81
F51.802_10.457,51.802,10.457,4.67,29.07,21.73,27.27,50.97,92.0,4.85
F52.201_10.545,52.201,10.545,5.4,23.87,33.87,26.43,39.73,55.73,4.53
F52.314_10.466,52.314,10.466,6.3,22.07,49.9,21.57,28.5,41.97,3.82
F53.163_11.139,53.163,11.139,6.03,21.73,68.47,10.67,20.9,42.07,3.38
F53.223_10.457,53.223,10.457,5.63,20.97,54.17,15.8,30.03,48.23,3.82
F53.135_10.34,53.135,10.34,5.03,18.9,55.8,18.17,26.03,48.9,2.92
F52.611_10.021,52.611,10.021,5.13,18.27,72.8,10.13,17.07,46.77,2.92
F52.052_9.026,52.052,9.026,5.5,22.1,14.17,20.83,65.0,47.43,4.12
F53.086_11.086,53.086,11.086,5.77,22.37,74.43,9.9,15.7,44.87,4.21
F52.993_11.624,52.993,11.624,5.63,21.8,72.43,10.83,16.73,40.93,3.8
F52.257_9.481,52.257,9.481,4.73,25.53,16.73,25.6,57.63,73.4,4.17
F51.875_10.592,51.875,10.592,4.77,27.4,23.13,26.33,50.57,83.93,5.07
F52.444_10.457,52.444,10.457,5.1,21.6,63.8,15.57,20.67,59.23,3.58
F51.503_10.014,51.503,10.014,6.53,20.13,37.13,34.7,28.17,34.63,3.39
F52.806_9.56,52.806,9.56,5.17,20.23,57.93,13.7,28.43,47.43,3.34
F52.251_11.675,52.251,11.675,6.7,23.17,46.57,21.4,32.0,40.27,4.19
F51.863_10.581,51.863,10.581,4.87,25.93,19.73,25.63,54.63,76.6,4.28
F52.432_9.943,52.432,9.943,5.23,19.37,45.73,28.27,25.97,39.8,3.13
F52.646_9.004,52.646,9.004,5.9,19.67,61.3,15.5,23.23,45.27,2.96
F52.343_10.719,52.343,10.719,5.1,21.7,49.8,17.5,32.7,40.1,3.66
F52.133_9.954,52.133,9.954,6.7,19.83,26.5,26.83,46.67,35.37,3.1
F53.113_10.856,53.113,10.856,5.17,19.7,63.17,11.9,24.93,72.27,3.59
F51.542_9.656,51.542,9.656,5.1,18.6,23.97,24.93,51.1,58.07,4.21
F52.091_9.771,52.091,9.771,6.07,20.7,21.87,25.67,52.47,34.8,3.21
F52.694_9.49,52.694,9.49,6.07,19.77,58.33,16.3,25.37,35.4,3.04
F52.292_9.46,52.292,9.46,5.17,18.27,21.6,31.57,46.83,44.53,3.48
F52.533_10.099,52.533,10.099,5.2,18.73,59.87,15.37,24.77,39.8,3.29
F52.957_10.372,52.957,10.372,5.17,18.9,67.8,11.7,20.5,42.7,2.99
F53.214_10.269,53.214,10.269,5.03,20.03,61.13,14.0,24.87,69.63,3.28
F52.445_9.746,52.445,9.746,5.77,21.07,55.6,21.97,22.47,49.2,3.48
F52.236_10.781,52.236,10.781,5.2,19.3,23.93,32.2,43.87,39.83,3.03
F51.524_10.312,51.524,10.312,5.7,22.33,28.1,23.13,48.8,41.7,3.88
F51.736_11.019,51.736,11.019,5.37,23.1,23.5,28.33,48.13,41.03,3.76
F52.333_10.724,52.333,10.724,4.97,20.9,51.27,19.33,29.37,48.63,3.68
F52.143_9.361,52.143,9.361,5.3,19.1,18.0,27.53,54.43,53.47,3.82
F52.137_9.354,52.137,9.354,5.33,19.43,18.93,26.67,54.4,48.53,3.76
F53.157_9.964,53.157,9.964,5.13,18.67,49.1,14.87,36.03,56.27,3.44
F51.52_10.835,51.52,10.835,6.03,24.4,24.5,27.2,48.3,35.93,3.69
F51.573_11.881,51.573,11.881,6.97,23.6,21.73,25.9,52.37,36.13,4.75
F52.358_9.481,52.358,9.481,6.4,20.53,40.73,23.6,35.67,41.17,3.13
F51.852_10.672,51.852,10.672,5.27,23.13,19.6,27.7,52.63,78.9,4.27
F52.277_10.455,52.277,10.455,5.57,22.33,41.87,21.9,36.27,41.37,3.23
F53.118_9.817,53.118,9.817,5.07,17.6,67.57,10.7,21.73,61.5,3.4
F52.317_9.405,52.317,9.405,5.33,21.0,18.5,28.4,53.07,48.27,3.51
F52.023_10.213,52.023,10.213,5.23,19.43,16.43,34.43,49.1,42.0,3.49
F52.003_9.654,52.003,9.654,5.33,20.1,20.93,28.57,50.47,48.13,4.68
F51.876_11.405,51.876,11.405,7.23,21.53,9.37,25.97,64.63,31.67,3.67
F52.072_10.006,52.072,10.006,5.2,20.13,22.7,32.4,44.93,40.6,3.16
F53.134_9.795,53.134,9.795,5.2,18.13,47.57,12.93,39.43,61.33,3.48
F52.298_10.364,52.298,10.364,5.13,20.83,34.27,23.23,42.53,47.17,3.14
F52.003_9.86,52.003,9.86,5.93,19.67,18.0,30.87,51.13,40.57,3.58
F51.545_9.526,51.545,9.526,5.1,18.87,19.1,23.3,57.6,51.23,4.27
F51.652_9.474,51.652,9.474,5.07,19.53,21.73,24.73,53.53,55.33,3.82
F51.73_10.992,51.73,10.992,5.27,21.1,17.53,27.93,54.5,55.87,4.29
F52.871_10.086,52.871,10.086,5.37,18.2,46.73,21.33,31.93,60.73,3.62
F53.117_9.036,53.117,9.036,5.37,20.53,65.47,12.97,21.53,80.67,5.1
F52.387_9.977,52.387,9.977,6.07,21.27,48.83,27.1,24.1,33.17,3.26
F53.275_10.713,53.275,10.713,5.3,18.2,59.47,16.17,24.37,36.77,3.0
F52.414_10.376,52.414,10.376,6.13,22.13,63.1,11.83,25.03,34.87,3.75
F52.311_10.464,52.311,10.464,5.97,22.4,51.03,19.63,29.3,38.9,3.61
F52.187_9.607,52.187,9.607,5.3,20.67,22.1,26.9,50.97,44.07,2.96
F51.998_9.847,51.998,9.847,5.77,19.6,21.07,30.77,48.2,44.5,4.0
F53.237_10.706,53.237,10.706,5.43,18.67,56.5,13.13,30.37,58.63,3.31
F53.228_9.865,53.228,9.865,5.23,23.6,69.87,11.67,18.43,61.83,4.18
F51.857_10.628,51.857,10.628,4.67,26.57,21.3,24.5,54.1,77.17,4.37
F52.787_10.163,52.787,10.163,5.13,17.37,54.33,18.43,27.27,64.8,3.74
F53.254_10.356,53.254,10.356,5.9,21.97,65.23,10.8,23.97,49.33,3.76
F51.65_11.023,51.65,11.023,5.73,21.1,18.33,30.37,51.33,37.27,3.45
F52.374_10.207,52.374,10.207,6.3,20.13,57.0,16.8,26.23,32.1,2.94
F52.254_9.061,52.254,9.061,5.73,19.97,28.87,21.03,50.13,42.13,3.03
F53.275_10.746,53.275,10.746,5.57,17.57,68.27,12.77,18.97,54.27,3.54
F51.856_10.675,51.856,10.675,5.67,21.87,22.83,26.47,50.67,57.6,3.5
F52.17_10.32,52.17,10.32,5.83,24.1,18.4,26.4,55.17,41.43,3.95
F52.121_10.336,52.121,10.336,5.4,20.6,23.47,32.43,44.1,34.47,3.28
F52.627_10.095,52.627,10.095,6.0,20.77,66.13,14.23,19.7,44.27,2.93
F52.284_10.512,52.284,10.512,5.43,21.47,39.5,28.07,32.4,52.6,4.4
F53.054_10.817,53.054,10.817,5.6,20.47,61.13,11.17,27.73,42.57,3.27
F51.738_11.218,51.738,11.218,6.7,24.5,13.3,24.77,61.93,36.97,4.27
F52.517_10.62,52.517,10.62,5.07,20.7,65.57,14.43,20.0,41.17,3.55
F52.256_10.599,52.256,10.599,5.2,23.37,38.3,25.2,36.5,47.63,4.16
F52.393_10.534,52.393,10.534,5.3,20.27,57.63,19.23,23.13,43.5,3.08
F53.14_9.969,53.14,9.969,5.03,18.53,62.53,13.13,24.33,65.7,3.53
F52.757_9.309,52.757,9.309,5.73,19.43,68.97,10.1,20.97,39.83,3.08
F53.18_9.952,53.18,9.952,5.13,16.8,65.47,13.1,21.47,61.43,3.21
F53.099_10.338,53.099,10.338,5.0,19.93,65.13,10.53,24.4,62.17,4.02
F51.502_9.542,51.502,9.542,4.8,21.47,23.93,23.73,52.33,59.1,3.65
F52.255_10.524,52.255,10.524,5.5,22.47,37.63,26.07,36.3,57.1,5.16
F51.742_10.892,51.742,10.892,5.63,21.8,22.57,29.97,47.47,58.33,3.87
F51.564_10.155,51.564,10.155,6.43,21.07,47.23,19.93,32.8,32.53,3.13
F51.812_10.352,51.812,10.352,5.1,30.67,23.33,25.9,50.73,91.83,5.15
F51.68_11.258,51.68,11.258,5.37,23.0,19.03,22.0,58.97,49.13,4.25
F52.574_10.707,52.574,10.707,5.03,21.13,55.17,16.53,28.33,44.23,3.18
F52.096_11.286,52.096,11.286,6.23,24.5,24.6,24.67,50.77,58.8,5.2
F53.156_9.822,53.156,9.822,5.6,22.2,69.77,11.6,18.63,55.13,3.99
F51.785_9.906,51.785,9.906,6.63,21.73,34.6,25.77,39.63,45.23,3.35
F51.812_11.15,51.812,11.15,6.9,25.67,16.7,26.1,57.23,33.5,3.6
F51.727_10.996,51.727,10.996,5.27,21.93,18.0,26.43,55.6,54.2,3.93
F52.337_9.869,52.337,9.869,5.1,18.87,39.77,27.4,32.83,37.27,2.97
F52.313_10.466,52.313,10.466,5.87,21.97,48.3,20.93,30.77,35.5,3.69
F52.637_11.83,52.637,11.83,6.23,22.6,75.67,9.37,14.97,38.4,3.79
F52.196_9.304,52.196,9.304,5.13,19.07,24.13,28.03,47.83,52.9,3.79
F52.445_9.214,52.445,9.214,5.33,19.2,32.47,28.03,39.47,44.07,3.48
F52.449_10.812,52.449,10.812,5.27,22.67,62.8,14.1,23.1,47.37,3.67
F52.683_9.744,52.683,9.744,5.53,20.6,65.73,12.6,21.67,43.03,3.8
F52.258_10.581,52.258,10.581,6.1,22.33,38.33,25.87,35.83,35.5,4.18
F53.265_10.492,53.265,10.492,5.23,19.67,62.0,13.27,24.7,52.5,3.09
F53.348_9.926,53.348,9.926,5.0,18.5,48.8,13.13,38.03,51.5,3.5
F52.05_10.486,52.05,10.486,6.73,21.57,26.83,27.33,45.83,35.1,3.35
F52.474_10.347,52.474,10.347,5.8,19.0,66.17,14.37,19.47,41.83,2.81
F53.233_10.815,53.233,10.815,4.97,19.1,55.43,14.7,29.87,49.17,2.83
F52.285_10.51,52.285,10.51,5.53,21.8,40.17,27.7,32.13,51.63,4.44
F52.207_9.195,52.207,9.195,4.97,21.43,17.37,22.7,59.93,60.53,3.81
F53.277_10.697,53.277,10.697,5.23,18.5,58.13,14.67,27.17,47.7,3.37
F52.229_10.513,52.229,10.513,5.83,23.2,35.93,25.33,38.7,40.8,5.25
F53.142_9.919,53.142,9.919,5.7,18.87,52.07,11.27,36.63,42.93,3.77
F51.653_10.729,51.653,10.729,4.77,27.0,22.3,27.73,50.0,72.33,4.75
F52.215_10.508,52.215,10.508,6.07,23.67,33.93,26.6,39.5,37.97,4.77
F51.508_11.896,51.508,11.896,5.4,22.67,19.87,23.07,57.07,47.2,4.37
F52.485_9.673,52.485,9.673,5.27,19.17,49.07,22.2,28.7,53.5,3.43
F52.28_10.805,52.28,10.805,4.97,23.63,50.13,17.83,32.07,48.07,4.54
F51.787_11.092,51.787,11.092,5.93,22.97,16.13,28.2,55.67,43.7,4.73
F52.547_10.152,52.547,10.152,5.87,21.23,69.33,12.83,17.87,46.9,3.74
F52.324_10.459,52.324,10.459,5.8,21.6,47.93,22.33,29.73,45.37,3.5
F51.808_11.04,51.808,11.04,6.33,24.23,15.9,23.57,60.53,44.93,3.84
F51.733_9.608,51.733,9.608,4.67,22.87,22.4,24.1,53.47,69.8,4.38
F53.154_9.829,53.154,9.829,5.43,21.63,72.2,10.77,17.0,63.7,4.55
F52.019_10.466,52.019,10.466,6.87,21.67,27.83,26.23,45.93,33.13,3.86
F53.141_10.23,53.141,10.23,5.07,19.13,61.23,11.13,27.7,46.97,3.19
F53.196_9.152,53.196,9.152,5.6,23.27,70.53,8.97,20.47,67.43,3.49
F52.614_10.014,52.614,10.014,5.17,18.0,73.1,10.23,16.7,50.47,2.99
F52.39_9.768,52.39,9.768,5.37,19.33,43.77,26.47,29.8,46.93,4.67
F51.501_11.909,51.501,11.909,5.4,22.33,26.1,21.23,52.67,48.67,5.11
F51.817_11.193,51.817,11.193,6.03,24.9,16.9,23.67,59.43,50.13,4.43
F51.822_10.798,51.822,10.798,5.37,21.1,25.07,30.7,44.2,44.83,3.38
F52.335_9.321,52.335,9.321,5.27,20.97,28.93,28.37,42.7,48.47,3.67
F51.774_10.624,51.774,10.624,4.57,30.27,28.4,23.5,48.17,99.23,5.25
F53.26_10.431,53.26,10.431,5.77,20.37,72.67,10.4,16.97,50.6,4.12
F51.769_9.028,51.769,9.028,4.87,23.87,15.53,32.57,51.9,64.07,3.82
F53.042_11.432,53.042,11.432,5.8,21.73,72.07,9.53,18.4,47.73,3.97
F53.058_11.426,53.058,11.426,5.83,20.87,69.47,9.6,20.9,40.1,3.57
F52.329_10.714,52.329,10.714,5.03,21.1,52.97,17.73,29.3,51.8,3.59
F53.238_10.622,53.238,10.622,5.7,19.37,65.67,12.13,22.2,44.27,3.75
F53.182_10.542,53.182,10.542,5.97,21.4,64.53,11.53,23.93,49.93,3.34
F52.345_9.078,52.345,9.078,5.27,20.87,42.03,16.67,41.33,62.17,3.98
F52.274_10.957,52.274,10.957,6.07,22.2,41.1,20.9,38.03,33.07,4.18
F52.654_10.023,52.654,10.023,5.33,19.53,68.03,13.8,18.17,47.7,2.92
F52.456_10.354,52.456,10.354,5.7,19.83,60.6,18.63,20.77,34.87,2.86
F53.115_10.12,53.115,10.12,5.5,19.83,52.7,16.1,31.2,45.0,4.13
F51.589_10.582,51.589,10.582,5.33,21.33,30.27,30.03,39.7,48.8,3.57
F52.687_10.583,52.687,10.583,6.3,20.63,60.5,11.07,28.47,37.37,3.44
F51.608_11.354,51.608,11.354,5.5,22.83,17.93,24.9,57.2,53.77,3.94
F52.443_9.761,52.443,9.761,5.53,21.03,54.87,21.03,24.1,47.47,3.79
F51.537_10.947,51.537,10.947,5.6,23.03,17.2,27.03,55.77,34.47,3.44
F52.135_9.352,52.135,9.352,5.37,19.13,19.37,25.87,54.77,46.77,3.93
F52.52_9.921,52.52,9.921,5.7,19.7,53.37,23.13,23.53,39.23,3.19
F53.12_9.906,53.12,9.906,5.83,22.67,70.07,9.87,20.07,60.73,4.64
F51.774_9.411,51.774,9.411,5.73,19.5,22.37,24.63,53.0,34.4,3.17
F52.09_9.362,52.09,9.362,6.43,18.53,34.87,22.03,43.13,33.37,2.69
F52.255_9.644,52.255,9.644,6.0,20.43,21.33,25.0,53.7,29.73,2.64
F52.261_10.603,52.261,10.603,5.27,23.03,42.23,24.4,33.4,42.83,3.57
F52.06_10.779,52.06,10.779,6.77,21.1,44.37,22.87,32.73,34.7,3.89
F53.195_10.447,53.195,10.447,5.6,19.3,67.8,12.47,19.73,41.47,3.0
F53.271_10.686,53.271,10.686,5.3,18.63,57.37,14.83,27.77,42.1,3.1
F52.287_9.029,52.287,9.029,6.0,22.73,41.07,18.9,40.03,59.67,4.5
F52.282_10.754,52.282,10.754,5.8,23.37,39.7,20.37,39.97,35.83,3.26
F53.361_10.427,53.361,10.427,5.77,20.13,53.67,18.8,27.5,53.53,3.48
F53.275_10.962,53.275,10.962,5.57,21.83,69.93,11.03,19.03,53.9,3.56
F53.328_9.96,53.328,9.96,5.07,21.17,57.97,10.37,31.63,69.47,3.14
F52.959_11.333,52.959,11.333,6.13,23.23,74.57,9.7,15.73,43.6,4.21
F52.359_9.785,52.359,9.785,5.33,19.37,40.2,22.43,37.37,45.77,3.48
F52.401_10.229,52.401,10.229,5.77,19.33,46.4,18.83,34.8,31.67,3.03
F51.592_10.596,51.592,10.596,5.53,24.07,27.03,29.6,43.37,57.73,4.0
F52.351_9.766,52.351,9.766,5.2,18.8,43.53,25.67,30.83,44.27,3.57
F53.274_10.714,53.274,10.714,5.3,18.2,59.47,16.17,24.37,36.77,3.0
